listing_id;title;property_type;operation;price_eur;price_per_m2;area_m2;rooms;bathrooms;floor;has_elevator;district;neighborhood;full_address;locality;latitude;longitude;description;has_terrace;has_balcony;has_parking;has_air_conditioning;has_swimming_pool;has_garden;energy_cert;construction_year;condition;advertiser_name;advertiser_type;photo_count;is_new_development;url;scrape_date;scrape_timestamp
62542880601.108900;Piso en venta en Carrer de la Força;Piso;venta;380000.0;2878.79;132.0;4;2;2ª;True;Girona Capital;Barri Vell;Barri Vell (Girona Capital);Girona Capital;41.985825;2.825276;Pis emblemàtic al cor del Barri Vell – Història i confort en un sol habitatge Descobreix aquest acollidor i ampli pis en venda situat al ple Barri Vell de Girona, una de les zones més emblemàtiques i amb més personalitat de la ciutat. Amb 132 m² construïts, aquesta vivenda ofereix l''equilibri perfecte entre amplitud, funcionalitat i caràcter històric. En entrar, un rebedor noble dóna pas a un interior lluminós i ben distribuït, ideal tant per a la vida familiar com per a qui busca espais versàt...;False;True;False;False;False;False;F;;;AGENTHIA SERVEIS IMMOBILIARIS;Agencia;35;False;https://www.pisos.com/comprar/piso-girona_capital_barri_vell17004-62542880601_108900/;2026-04-05;2026-04-05T13:29:56.066936
62540561555.100500;Piso en venta en Carrer del Mas Baell;Piso;venta;160600.0;2141.33;75.0;3;1;2ª;False;Lloret de Mar;Mas Baell-Can Carbó-El Molí;Mas Baell-Can Carbó-El Molí (Lloret de Mar);Lloret de Mar;41.7064045;2.8457634;West Side vende: Piso en Lloret de Mar, Gerona. El inmueble cuenta con una superficie de 75 m² construidos y distribuidos en salón-comedor con salida a terraza, cocina con lavadero, 3 dormitorios y baño completo. El piso tiene suelos de gres, calefacción por radiador y ventanas de aluminio. Está situado en el centro de Lloret de Mar cerca de Esglèsia de Sant Romà de Lloret de Mar, en sus alrededores encontramos el centro sanitario CAP Lloret de Mar, supermercados, bancos, bibliotecas, farmacias,...;False;False;False;False;False;False;D;;En buen estado;WEST SIDE;Agencia;15;False;https://www.pisos.com/comprar/piso-mas_baell_can_carbo_el_moli-62540561555_100500/;2026-04-05;2026-04-05T13:29:56.672837
62583473271.501491;Casa en venta en Carrer de Sant Marc, 1;Casa;venta;400000.0;2150.54;186.0;5;2;;False;;Maçanet de la Selva;Maçanet de la Selva;Maçanet de la Selva;41.75164482064369;2.777592950834048;"Preciosa casa en venta en urbanización de Maçanet de la Selva, la vivienda tiene unos 186m2 en dos plantas y se encuentra en un terreno llano de 886m2. La casa se distribuye de la siguiente manera; amplio recibidor, cocina grande completamente reformada, gran salón y comedor con fuego a tierra y salida a una preciosa terraza con vistas a montaña. Tiene 3 habitaciones dobles en planta más un baño completo con ducha italiana. En la planta inferior que puedes acceder mediante escaleras interiores o...";True;False;True;False;False;True;;Entre 20 y 30 años;En buen estado;Finques LM;Agencia;39;False;https://www.pisos.com/comprar/casa-macanet_de_la_selva_centro_urbano-62583473271_501491/;2026-04-05;2026-04-05T13:29:57.526211
62529410480.501491;Casa adosada en venta en Carrer del Freser, 1;Casa;venta;230000.0;1916.67;120.0;4;1;;False;Blanes;Urbanitzacions;Urbanitzacions (Blanes);Blanes;41.689487;2.7952158;"Casa adosada en venta en Blanes, la vivienda tiene unos 120m2 distribuidos en dos plantas y terrado. La parcela que ocupa tiene unos 96m2. La casa se distribuye de la siguiente manera, en planta baja tiene recibidor, salón comedor, una sala y cocina, desde la sala y pasillo se sale al patío trasero. En la planta superior dispone de las habitaciones; 4 habitaciones y un baño. En el terrado tiene unas preciosas vistas y una trastero o cuarto para la lavadora. La casa necesita una reforma. Pero se ...";True;False;False;False;False;True;;Entre 30 y 50 años;A reformar;Finques LM;Agencia;26;False;https://www.pisos.com/comprar/casa_adosada-blanes_urbanitzacions-62529410480_501491/;2026-04-05;2026-04-05T13:29:58.068632
63384688434.109300;Apartamento en venta en Carrer del Port Joan;Apartamento;venta;144000.0;2823.53;51.0;1;1;3ª;True;Roses;Santa Margarida;Santa Margarida (Roses);Roses;42.267594;3.1411622;Descubre este agradable apartamento con piscina comunitaria, ideal para disfrutar del estilo de vida mediterráneo en un entorno cuidado, tranquilo y con zonas ajardinadas ???? La vivienda ofrece un luminoso salón-comedor con cocina abierta, creando un espacio cómodo y funcional para el día a día. Desde el salón se accede a una agradable terraza, perfecta para comer al aire libre, relajarse o disfrutar de las tardes de verano. El apartamento dispone de 1 dormitorio doble con salida al exterior, l...;True;False;False;False;False;False;;;En buen estado;RUBI JULIA;Agencia;60;False;https://www.pisos.com/comprar/apartamento-roses_santa_margarida-63384688434_109300/;2026-04-05;2026-04-05T13:29:58.741510
63366664083.501585;Casa en venta en Carrer de les Guilleries;Casa;venta;239000.0;1852.71;129.0;3;1;;False;;Maçanet de la Selva;Maçanet de la Selva;Maçanet de la Selva;41.77522742876983;2.699185900499609;A solo 20 km de las playas de la Costa Brava, esta encantadora casa en Maçanet de la Selva es una oportunidad única en el mercado inmobiliario. Con una superficie total de 129 m² y un amplio terreno de 826 m², esta propiedad ofrece espacio y comodidad. La encantadora propiedad distribuida en dos plantas, cuenta con una planta sótano con garaje para varios coches y trastero, la vivienda en la planta alta cuenta con 1 habitación individual, 2 habitaciones dobles, un baño, cocina, comedor, chimenea...;True;False;True;False;False;True;;Entre 30 y 50 años;En buen estado;BLANES HOUSE;Agencia;40;False;https://www.pisos.com/comprar/casa-macanet_de_la_selva_centro_urbano-63366664083_501585/;2026-04-05;2026-04-05T13:29:59.541620
527831432.500077;Finca rústica en venta en Carrer de Pocafarina, número 53;Casa;venta;490000.0;398.37;1230.0;;;;False;;Llagostera;Llagostera;Llagostera;41.82224879303;2.89979553802868;Esta magnífica masía del siglo XVII para restaurar tiene 1230 m2 de superficie construida y una parcela de 10622 m2. Una parte de la casa ha sido acondicionada como restaurante, el cual cuenta con varias salas de comedor, zona de bar, cocina, cámara frigorífica, despensa, almacén y aseos. La propiedad cuenta con calefacción de gas y cierres de madera. Ref. 1315 El entorno de Llagostera La estratégica situación geográfica de Llagostera, rodeada por los Macizos de las Gavarres, de Ardenya y del Pu...;True;False;False;False;False;False;G;;A reformar;Helena Jornet Finques;Agencia;28;False;https://www.pisos.com/comprar/finca_rustica-llagostera_centro_urbano-527831432_500077/;2026-04-05;2026-04-05T13:30:00.112415
35053299029.501585;Casa en venta en Carrer dels Eucaliptus, 77, cerca de Carrer del Xiprer;Casa;venta;315000.0;1968.75;160.0;6;3;;False;;Maçanet de la Selva;Maçanet de la Selva;Maçanet de la Selva;41.78112447531688;2.702770178483245;Urbanización cercana a las playas de la Costa Brava, bien comunicada con servicios y AP-7, a una hora en coche de Francia, y media hora del aeropuerto de Girona-Costa Brava. Vivienda y exterior de construcción muy solida. Consta de vivienda principal con dos plantas, la planta baja consta de garaje, baño, dos dormitorios, trastero y lavadero. La planta alta independiente a la primera consta de terraza junto a la entrada principal, salón comedor, cocina equipada, cuatro dormitorios y baño. El ter...;True;False;True;True;True;True;G;Entre 30 y 50 años;En buen estado;BLANES HOUSE;Agencia;37;False;https://www.pisos.com/comprar/casa-macanet_de_la_selva_centro_urbano-35053299029_501585/;2026-04-05;2026-04-05T13:30:00.812777
32572400910.135200;Finca rústica en venta en Calle Mas Les Feixes, Número 1;Casa;venta;2950000.0;2185.19;1350.0;15;2;;False;;Olot;Olot;Olot;42.1853;2.49247;Finques La Llar presenta una joya histórica en Olot En el corazón de un entorno natural privilegiado, en plena zona volcánica de La Garrotxa, se encuentra esta espectacular finca señorial con una personalidad única y un enorme potencial. 🌿 Una propiedad excepcional • 29 hectáreas de terreno combinando bosque y cultivo. • Recinto amurallado de 8.000 m² que alberga las principales edificaciones. • Acceso cómodo por carretera asfaltada hasta la masía. 🏰 Casa principal – 1.350 m² construidos Catalog...;True;False;True;False;False;False;F;;A reformar;Finques la Llar;Agencia;31;False;https://www.pisos.com/comprar/finca_rustica-olot_centro_urbano-32572400910_135200/;2026-04-05;2026-04-05T13:30:01.442624
719088951.500077;Ático en venta en Passeig de Josep Mundet, 16, cerca de Avinguda de la Unió;Atico;venta;695000.0;6318.18;110.0;3;1;8ª;True;Calonge i Sant Antoni;Sant Antoni de Calonge;Sant Antoni de Calonge (Calonge i Sant Antoni);Calonge i Sant Antoni;41.84327580983682;3.099017050308366;Apartamento situado en el Paseo de Josep Mundet con extraordinarias vistas en el mar. Dispone de una gran terraza con fantásticas vistas panorámicas a mar, en la playa, en el puerto de Palamós y en Torrevalentina. Tiene una superficie construida de 110m2 repartidos en un salón-comedor con una cocina cerrada, 3 habitaciones dobles y un baño completo. Además, desde la parte trasera de la propiedad se pueden presenciar unas bonitas vistas a la montaña. Tiene calefacción de gas natural, carpintería ...;True;True;True;False;False;False;G;Entre 30 y 50 años;En buen estado;Helena Jornet Finques;Agencia;16;False;https://www.pisos.com/comprar/atico-sant_antoni_de_calonge-719088951_500077/;2026-04-05;2026-04-05T13:30:02.027154
41751244280.105900;Casa en venta en Carrer de les Violetes;Casa;venta;312450.0;2499.6;125.0;4;2;;False;Lloret de Mar;Roca Grossa-Serra Brava;Roca Grossa-Serra Brava (Lloret de Mar);Lloret de Mar;41.7199;2.86945;Casa adosada ubicada en Lloret De Mar, Girona, ideal para familias. Con una superficie de 125 m² construidos distribuidos en 2 habitaciones y 2 baños. Se encuentra en una zona residencial de Lloret De Mar. El entorno ofrece colegios, transporte público y supermercados cercanos, garantizando comodidad y buena conectividad. La zona cuenta con buenos accesos por carretera.;False;False;False;False;False;False;;;;Aliseda Inmobiliaria;Agencia;44;False;https://www.pisos.com/comprar/casa-roca_grossa_serra_brava-41751244280_105900/;2026-04-05;2026-04-05T13:30:02.965044
44218580738.105900;Piso en venta en Carrer Puigmal;Piso;venta;91810.0;1119.63;82.0;3;1;;False;Girona Capital;Santa Eugènia;Santa Eugènia (Girona Capital);Girona Capital;41.9761;2.80302;Piso en Girona, ideal para familias. El inmueble consta de 82 m² construidos distribuidos en tres habitaciones, salón-comedor, cocina y un aseo. Se encuentra en el centro de Girona, en sus alrededores encontramos el Hospital Santa Caterina, la Eumes · Escola de música avançada i so, supermercados, bancos, bibliotecas, farmacias, oficinas de correos y centros deportivos. Cuenta con fácil acceso a Autopista del Mediterráneo. Oportunidad de inversión: inmueble ocupado. Consulte con nuestro Agente C...;False;False;False;False;False;False;;;;Aliseda Inmobiliaria;Agencia;34;False;https://www.pisos.com/comprar/piso-santa_eugenia_distrito17006-44218580738_105900/;2026-04-05;2026-04-05T13:30:03.365324
44224533981.108500;Chalet en venta en Carrer de Ricard Canals, 19;Chalet;venta;700000.0;2333.33;300.0;7;8;;False;Lloret de Mar;Fenals-Santa Clotilde;Fenals-Santa Clotilde (Lloret de Mar);Lloret de Mar;41.6969;2.83835;En venta exclusiva se encuentra una casa de dos plantas con licencia turística con vistas al mar. La casa está ubicada en la zona de Fenals de Lloret de Mar, a poca distancia del mar y de todas las infraestructuras de la ciudad. A la playa de Fenals, que cada año recibe las mejores valoraciones en limpieza y comodidades, se accede por unas escaleras. A sólo 5 minutos a pie, ¡está en la playa mediterránea de la Costa Brava! La ubicación de la casa dentro de la ciudad da acceso a toda la infraestr...;True;False;False;True;True;True;;;;MARES REALTY;Agencia;57;False;https://www.pisos.com/comprar/chalet-fenals_santa_clotilde-44224533981_108500/;2026-04-05;2026-04-05T13:30:03.882098
45004571340.107000;Piso en venta en Carrer de Joan Maragall;Piso;venta;94540.0;1277.57;74.0;2;1;;True;Salt;Barri dels Escriptors;Barri dels Escriptors (Salt);Salt;41.9727;2.78245;Os damos la bienvenida a este excelente piso de obra nueva ubicado en Salt, Gerona. La vivienda se distribuye en dos habitaciones, salón-comedor, cocina y un baño. El inmueble se encuentra en la 2a planta del edificio. Localizado en el corazón de Salt. En sus alrededores encontramos escuelas, supermercados, bancos, bibliotecas, farmacias, centros deportivos y varias paradas de autobús. En términos de accesibilidad, la propiedad dispone de múltiples conexiones y cuenta con fácil acceso a Autopist...;False;False;False;False;False;False;;;;Aliseda Inmobiliaria;Agencia;20;False;https://www.pisos.com/comprar/piso-barri_dels_escriptors-45004571340_107000/;2026-04-05;2026-04-05T13:30:04.421719
46752500779.106700;Chalet en venta en Carrer de Miquel Martí i Pol, 7;Chalet;venta;650000.0;1906.16;341.0;5;3;;False;;Begur;Begur;Begur;41.9383;3.1862;Descubre este encantador chalet ubicado en la exclusiva Urbanización Residencial Begur, una zona muy tranquila rodeada de naturaleza, a solo 3 km del centro del pueblo y a 4 km de las mejores playas de la Costa Brava. La propiedad ofrece una versatilidad excepcional con tres viviendas independientes, ideal para familias numerosas, alquiler turístico o como segunda residencia con espacio para invitados. Las dos viviendas principales, situadas a nivel de calle, son gemelas con entradas independien...;True;False;True;False;True;True;;Entre 20 y 30 años;En buen estado;IMMO CALA MARQUESA;Agencia;32;False;https://www.pisos.com/comprar/chalet-begur_centro_urbano-46752500779_106700/;2026-04-05;2026-04-05T13:30:05.088811
47577168341.105900;Casa adosada en venta en Carrer del Bedoll;Casa;venta;207950.0;465.21;447.0;4;2;;False;;Vidreres;Vidreres;Vidreres;41.7549;2.82571;Casa ubicada en Vidreres, Girona, ideal para familias. Con una superficie de 447 m² construidos distribuidos en 4 habitaciones y 2 baños. Se encuentra en las afueras de Vidreres, en un entorno tranquilo. El entorno ofrece colegios, transporte público y supermercados cercanos, proporcionando una vida cómoda y bien comunicada. La zona cuenta con buenos accesos por carretera.;False;False;False;False;False;False;;;;Aliseda Inmobiliaria;Agencia;42;False;https://www.pisos.com/comprar/casa_adosada-vidreres_centro_urbano-47577168341_105900/;2026-04-05;2026-04-05T13:30:05.554970
50070481592.105900;Casa adosada en venta en Calle Sant Miquel Daro, Número 0;Casa;venta;299630.0;1762.53;170.0;3;2;;False;;Santa Cristina d'Aro;Santa Cristina d'Aro;Santa Cristina D'aro;41.8619;2.97242;Casa ubicada en Santa Cristina D''Aro, Girona, ideal para familias. Con una superficie de 170 m² construidos distribuidos en 3 habitaciones y 2 baños. Se encuentra en las afueras de Santa Cristina D''Aro, en un entorno tranquilo. El entorno ofrece colegios, transporte público y supermercados cercanos, asegurando confort y accesibilidad. Cuenta con fácil acceso a C-65 y C-35.;False;False;False;False;False;False;;;;Aliseda Inmobiliaria;Agencia;34;False;https://www.pisos.com/comprar/casa_adosada-santa_cristina_aro_centro_urbano-50070481592_105900/;2026-04-05;2026-04-05T13:30:06.275689
50854414199.501585;Casa rústica en venta en Calle Ds Grions, Número 0;Casa;venta;1250000.0;1453.49;860.0;9;8;;False;Sant Feliu de Buixalleu;Grions;Grions (Sant Feliu de Buixalleu);Sant Feliu de Buixalleu;41.76512767604297;2.607697168277468;Esta encantadora y espectacular casa rústica en Sant Feliu de Buixalleu con vistas al Montseny se presenta como una oportunidad única para aquellos que buscan un hogar con encanto en un entorno natural. Con una superficie total de 860 m² y un amplio terreno de 63.293 m², esta propiedad ofrece intimidad. La vivienda principal cuenta con cuatro plantas comunicadas por escalera interior, la planta sótano consta de amplio garaje de 100 m2, aseo, sala de maquinas y trastero- bodega, la planta baja cu...;True;False;True;False;True;True;G;Entre 30 y 50 años;En buen estado;BLANES HOUSE;Agencia;138;False;https://www.pisos.com/comprar/casa_rustica-grions-50854414199_501585/;2026-04-05;2026-04-05T13:30:06.810794
51674249643.529374;Apartamento en venta en Carrer de Riells de Dalt, 10, cerca de Passatge de la Bisbal;Apartamento;venta;295000.0;1475.0;200.0;;;Bajo;False;;L'Escala;L'Escala;L'Escala;42.11185;3.137896;Superficie total 200 m², apartamento superficie útil 190 m², estado conservación: buen estado, nº de planta: 1.;False;False;False;False;False;False;;;En buen estado;FINQUES XAXU;Agencia;14;False;https://www.pisos.com/comprar/apartamento-escala_centro_urbano-51674249643_529374/;2026-04-05;2026-04-05T13:30:07.404881
60930728861.103800;Apartamento en venta en Cap Salou;Apartamento;venta;210000.0;2019.23;104.0;2;1;;False;Salou;Cap de Salou;Cap de Salou (Salou);Salou;41.05627739;1.168640074;Apartamento en CAP SALOU , con 104 m² construidos, 64 m² útiles, 24 m² metros de parcela, 2 dormitorios, 1 baños, 1 garaje/s, reformado, exterior, planta Baja, 1 terraza(s), cocina americana, amueblado, entre 20 y 25 años, piscina comunitaria, calefacción individual, energía calefacción eléctrica, aire acondicionado frío/calor, agua caliente individual, energía agua eléctrica, gastos de comunidad/mes de 90 €. En el corazón de Salou, en una zona privilegiada, se encuentra esta impresionante propi...;True;False;True;True;True;False;E;;Reformado;INMOBOOKING;Agencia;26;False;https://www.pisos.com/comprar/apartamento-cap_de_salou-60930728861_103800/;2026-04-05;2026-04-05T13:30:08.201080
60909454783.100500;Apartamento en venta en Centro;Apartamento;venta;82000.0;1708.33;48.0;2;1;1ª;False;La Ràpita;Centre-Port Marítim;Centre-Port Marítim (La Ràpita);La Ràpita;40.620413745;0.591050377;La Ràpita. Apartamento totalmente reformado en el centro de La Ràpita. Vivienda de 2 dormitorios, cocina integrada en el salón y baño completo. Situado en una zona céntrica, con todos los servicios a pie. Ideal como vivienda habitual, segunda residencia o inversión. INFORMACIÓN ADICIONAL: La oferta está sujeta a cambios de precio o retirada del mercado sin aviso previo. Impuestos, notario y registro no están incluidos. En cuanto a muebles, electrodomésticos, enseres y decoración, no están inclui...;False;False;False;True;False;False;E;Más de 50 años;;FINQUES EBRE MONT, S.L.U;Agencia;31;False;https://www.pisos.com/comprar/apartamento-centre_port_maritim-60909454783_100500/;2026-04-05;2026-04-05T13:30:08.554427
